fold,seq,t,z1,z2,z3
2,6,353,3.4075868,-0.20383488,5.450127
2,6,354,3.4227877,-0.20795473,5.4634843
2,6,355,3.4379938,-0.21208526,5.4768376
2,6,356,3.4532049,-0.21622637,5.4901867
2,6,357,3.4684207,-0.2203779,5.503531
2,6,358,3.4836419,-0.22454,5.5168715
2,7,0,1.1449252,0.3181272,-0.7227596
2,7,1,1.1551013,0.31732067,-0.71006906
2,7,2,1.1653415,0.31647557,-0.69734013
2,7,3,1.1756456,0.31559172,-0.68457335
2,7,4,1.1860133,0.31466898,-0.67176914
2,7,5,1.1964445,0.31370723,-0.658928
2,7,6,1.2069387,0.31270638,-0.6460504
2,7,7,1.2174959,0.31166628,-0.6331369
2,7,8,1.2281157,0.3105868,-0.62018806
2,7,9,1.2387977,0.30946788,-0.60720426
2,7,10,1.2495416,0.30830938,-0.59418607
2,7,11,1.2603474,0.30711123,-0.58113396
2,7,12,1.2712145,0.30587333,-0.56804854
2,7,13,1.2821428,0.30459562,-0.5549302
2,7,14,1.2931318,0.30327803,-0.5417796
2,7,15,1.3041813,0.3019205,-0.5285972
2,7,16,1.3152909,0.30052295,-0.5153835
2,7,17,1.3264604,0.29908535,-0.5021391
2,7,18,1.3376893,0.29760766,-0.48886448
2,7,19,1.3489772,0.29608983,-0.4755602
2,7,20,1.3603239,0.29453185,-0.46222675
2,7,21,1.371729,0.2929337,-0.4488647
2,7,22,1.3831922,0.29129535,-0.43547454
2,7,23,1.394713,0.2896168,-0.42205688
2,7,24,1.4062911,0.287898,-0.4086122
2,7,25,1.4179262,0.286139,-0.395141
2,7,26,1.4296178,0.28433985,-0.38164386
2,7,27,1.4413655,0.2825005,-0.3681213
2,7,28,1.4531689,0.28062102,-0.35457385
2,7,29,1.4650276,0.27870142,-0.34100208
2,7,30,1.4769413,0.27674174,-0.32740644
2,7,31,1.4889096,0.27474204,-0.3137875
2,7,32,1.500932,0.27270234,-0.30014575
2,7,33,1.5130081,0.27062273,-0.28648174
2,7,34,1.5251375,0.26850325,-0.27279598
2,7,35,1.5373199,0.26634398,-0.25908896
2,7,36,1.5495547,0.26414502,-0.24536127
2,7,37,1.5618416,0.26190642,-0.23161331
2,7,38,1.5741801,0.2596283,-0.21784565
2,7,39,1.5865699,0.25731072,-0.20405877
2,7,40,1.5990105,0.2549538,-0.19025317
2,7,41,1.6115013,0.25255767,-0.17642935
2,7,42,1.6240422,0.2501224,-0.16258784
2,7,43,1.6366324,0.24764812,-0.14872904
2,7,44,1.6492717,0.24513496,-0.13485347
2,7,45,1.6619596,0.24258307,-0.12096164
2,7,46,1.6746957,0.23999254,-0.10705395
2,7,47,1.6874796,0.23736355,-0.0931309
2,7,48,1.7003107,0.23469621,-0.07919296
2,7,49,1.7131886,0.23199068,-0.06524058
2,7,50,1.7261131,0.22924712,-0.051274203
2,7,51,1.7390834,0.2264657,-0.037294284
2,7,52,1.7520993,0.22364657,-0.023301255
2,7,53,1.7651602,0.2207899,-0.009295551
2,7,54,1.7782657,0.21789585,0.0047223996
2,7,55,1.7914155,0.21496461,0.018752174
2,7,56,1.804609,0.21199636,0.032793358
2,7,57,1.8178457,0.20899129,0.04684554
2,7,58,1.8311253,0.20594959,0.060908243
2,7,59,1.8444473,0.20287143,0.07498122
2,7,60,1.8578112,0.19975702,0.08906401
2,7,61,1.8712168,0.19660656,0.10315622
2,7,62,1.8846633,0.19342026,0.11725747
2,7,63,1.8981506,0.19019832,0.13136739
2,7,64,1.9116781,0.18694094,0.14548561
2,7,65,1.9252453,0.18364835,0.15961178
2,7,66,1.9388518,0.18032074,0.17374553
2,7,67,1.9524972,0.17695835,0.18788652
2,7,68,1.9661812,0.1735614,0.20203441
2,7,69,1.9799031,0.1701301,0.21618886
2,7,70,1.9936627,0.16666469,0.23034956
2,7,71,2.0074594,0.1631654,0.24451607
2,7,72,2.021293,0.15963244,0.25868827
2,7,73,2.0351627,0.15606606,0.27286574
2,7,74,2.0490685,0.15246648,0.2870482
2,7,75,2.0630095,0.14883395,0.30123532
2,7,76,2.0769856,0.14516869,0.31542683
2,7,77,2.0909965,0.14147095,0.32962245
2,7,78,2.1050415,0.13774097,0.34382188
2,7,79,2.1191204,0.133979,0.35802487
2,7,80,2.1332326,0.13018526,0.37223113
2,7,81,2.147378,0.12636001,0.3864404
2,7,82,2.1615558,0.1225035,0.4006524
2,7,83,2.1757658,0.118615955,0.41486692
2,7,84,2.1900074,0.11469766,0.42908365
2,7,85,2.2042806,0.110748805,0.44330245
2,7,86,2.2185848,0.10676967,0.45752302
2,7,87,2.2329197,0.1027605,0.47174513
2,7,88,2.2472847,0.09872154,0.48596856
2,7,89,2.2616794,0.09465305,0.5001931
2,7,90,2.2761037,0.09055528,0.5144185
2,7,91,2.2905571,0.086428426,0.5286446
2,7,92,2.3050392,0.08227283,0.5428711
2,7,93,2.3195496,0.07808863,0.557098
2,7,94,2.3340878,0.07387619,0.57132477
2,7,95,2.3486538,0.069635645,0.58555156
2,7,96,2.363247,0.06536734,0.59977794
2,7,97,2.377867,0.06107144,0.61400396
2,7,98,2.3925133,0.056748275,0.62822914
2,7,99,2.407186,0.052397996,0.6424536
2,7,100,2.4218843,0.048020944,0.6566769
2,7,101,2.4366083,0.043617267,0.67089915
2,7,102,2.4513571,0.039187305,0.68511987
2,7,103,2.4661307,0.034731254,0.6993391
2,7,104,2.480929,0.030249305,0.71355677
2,7,105,2.495751,0.025741793,0.7277725
2,7,106,2.510597,0.021208864,0.74198633
2,7,107,2.5254662,0.01665085,0.7561979
2,7,108,2.5403588,0.012067892,0.77040744
2,7,109,2.555274,0.007460322,0.7846144
2,7,110,2.5702116,0.0028282767,0.79881895
2,7,111,2.5851712,-0.0018279124,0.8130207
2,7,112,2.600153,-0.006508113,0.8272198
2,7,113,2.615156,-0.011211995,0.84141576
2,7,114,2.6301804,-0.01593943,0.8556089
2,7,115,2.6452255,-0.020690091,0.86979866
2,7,116,2.6602912,-0.025463803,0.88398516
2,7,117,2.6753774,-0.030260393,0.8981684
2,7,118,2.6904833,-0.035079535,0.9123479
2,7,119,2.7056093,-0.039921112,0.926524
2,7,120,2.7207546,-0.044784807,0.9406962
2,7,121,2.7359192,-0.0496705,0.9548647
2,7,122,2.7511024,-0.054577872,0.96902907
2,7,123,2.7663045,-0.059506815,0.9831896
2,7,124,2.7815247,-0.064457014,0.9973458
2,7,125,2.796763,-0.06942836,1.011498
2,7,126,2.8120189,-0.07442054,1.0256456
2,7,127,2.8272927,-0.079433456,1.039789
2,7,128,2.8425834,-0.08446679,1.0539277
2,7,129,2.8578913,-0.0895204,1.0680617
2,7,130,2.8732162,-0.094594136,1.0821912
2,7,131,2.8885572,-0.09968769,1.0963159
2,7,132,2.9039147,-0.10480097,1.1104357
2,7,133,2.919288,-0.109933674,1.1245506
2,7,134,2.9346771,-0.11508572,1.1386606
2,7,135,2.9500818,-0.120256804,1.1527653
2,7,136,2.9655018,-0.12544684,1.166865
2,7,137,2.9809368,-0.13065554,1.1809592
2,7,138,2.9963868,-0.13588282,1.1950483
2,7,139,3.011851,-0.14112839,1.209132
2,7,140,3.02733,-0.14639218,1.2232102
2,7,141,3.0428228,-0.1516739,1.2372829
2,7,142,3.0583296,-0.15697342,1.2513499
2,7,143,3.0738502,-0.16229062,1.2654114
2,7,144,3.089384,-0.1676252,1.279467
2,7,145,3.1049316,-0.17297712,1.293517
2,7,146,3.120492,-0.1783461,1.307561
2,7,147,3.1360655,-0.18373206,1.3215992
2,7,148,3.1516514,-0.18913473,1.3356314
2,7,149,3.16725,-0.19455406,1.3496577
2,7,150,3.1828606,-0.19998977,1.3636777
2,7,151,3.1984835,-0.2054418,1.3776919
2,7,152,3.214118,-0.2109099,1.3916997
2,7,153,3.2297645,-0.21639402,1.4057014
2,7,154,3.2454224,-0.22189388,1.4196967
2,7,155,3.2610915,-0.22740936,1.4336855
2,7,156,3.276772,-0.2329404,1.4476682
2,7,157,3.2924633,-0.23848672,1.4616443
2,7,158,3.3081656,-0.24404828,1.4756141
2,7,159,3.3238783,-0.24962482,1.4895772
2,7,160,3.3396015,-0.2552163,1.5035338
2,7,161,3.3553348,-0.26082247,1.5174837
2,7,162,3.3710783,-0.2664433,1.5314271
2,7,163,3.3868315,-0.27207854,1.5453637
2,7,164,3.4025948,-0.27772817,1.5592936
2,7,165,3.4183674,-0.28339192,1.5732167
2,7,166,3.4341497,-0.28906977,1.587133
2,7,167,3.4499412,-0.29476148,1.6010424
2,7,168,3.4657416,-0.30046695,1.6149448
2,7,169,3.4815512,-0.30618614,1.6288404
2,7,170,3.4973695,-0.31191877,1.642729
2,7,171,3.5131967,-0.31766483,1.6566107
2,7,172,3.5290322,-0.3234241,1.6704853
2,7,173,3.5448763,-0.32919657,1.6843529
2,7,174,3.5607283,-0.33498198,1.6982132
2,7,175,3.5765886,-0.34078032,1.7120665
2,7,176,3.5924568,-0.34659135,1.7259126
2,7,177,3.6083329,-0.35241508,1.7397515
2,7,178,3.6242166,-0.35825127,1.7535831
2,7,179,3.6401079,-0.36409995,1.7674075
2,7,180,3.6560066,-0.3699609,1.7812247
2,7,181,3.6719124,-0.37583402,1.7950345
2,7,182,3.6878252,-0.38171908,1.8088367
2,7,183,3.7037454,-0.38761622,1.8226318
2,7,184,3.7196724,-0.39352518,1.8364196
2,7,185,3.7356062,-0.39944586,1.8501998
2,7,186,3.7515464,-0.40537804,1.8639723
2,7,187,3.7674932,-0.41132185,1.8777376
2,7,188,3.7834466,-0.41727707,1.8914955
2,7,189,3.7994063,-0.42324358,1.9052458
2,7,190,3.8153718,-0.42922115,1.9189882
2,7,191,3.8313437,-0.43520996,1.9327234
2,7,192,3.8473215,-0.44120976,1.9464511
2,7,193,3.8633049,-0.44722033,1.9601707
2,7,194,3.8792942,-0.45324183,1.9738832
2,7,195,3.8952892,-0.45927402,1.9875879
2,7,196,3.9112897,-0.4653168,2.001285
2,7,197,3.9272952,-0.47136998,2.014974
2,7,198,3.9433064,-0.47743368,2.0286558
2,7,199,3.959323,-0.48350772,2.0423298
2,7,200,3.9753444,-0.489592,2.055996
2,7,201,3.9913707,-0.49568626,2.069654
2,7,202,4.007402,-0.5017907,2.0833046
2,7,203,4.023438,-0.5079051,2.0969474
2,7,204,4.039479,-0.5140294,2.1105824
2,7,205,4.055524,-0.5201633,2.1242092
2,7,206,4.0715737,-0.52630705,2.1378286
2,7,207,4.0876284,-0.53246045,2.1514401
2,7,208,4.103687,-0.5386232,2.1650434
2,7,209,4.11975,-0.5447956,2.178639
2,7,210,4.135817,-0.5509773,2.1922266
2,7,211,4.1518884,-0.5571683,2.2058065
2,7,212,4.167963,-0.56336844,2.2193782
2,7,213,4.184042,-0.5695778,2.2329423
2,7,214,4.2001247,-0.57579625,2.2464983
2,7,215,4.2162113,-0.5820237,2.2600465
2,7,216,4.232301,-0.5882599,2.2735863
2,7,217,4.248395,-0.594505,2.2871184
2,7,218,4.2644925,-0.6007589,2.3006425
2,7,219,4.280593,-0.60702133,2.3141582
2,7,220,4.296697,-0.6132925,2.3276663
2,7,221,4.3128047,-0.6195722,2.3411663
2,7,222,4.328915,-0.6258604,2.3546584
2,7,223,4.3450284,-0.63215685,2.3681421
2,7,224,4.361145,-0.6384617,2.381618
2,7,225,4.3772645,-0.64477485,2.3950858
2,7,226,4.393387,-0.65109617,2.4085455
2,7,227,4.409512,-0.65742546,2.4219968
2,7,228,4.42564,-0.663763,2.4354403
2,7,229,4.441771,-0.6701085,2.4488757
2,7,230,4.457904,-0.6764618,2.4623027
2,7,231,4.4740396,-0.6828231,2.4757218
2,7,232,4.490178,-0.68919224,2.489133
2,7,233,4.506319,-0.6955691,2.5025358
2,7,234,4.522462,-0.7019535,2.5159304
2,7,235,4.538607,-0.7083456,2.5293171
2,7,236,4.5547547,-0.7147453,2.5426958
2,7,237,4.5709047,-0.7211525,2.5560663
2,7,238,4.587056,-0.72756696,2.5694282
2,7,239,4.60321,-0.73398894,2.5827823
2,7,240,4.6193657,-0.74041826,2.5961282
2,7,241,4.6355233,-0.74685484,2.6094658
2,7,242,4.651683,-0.7532985,2.622795
2,7,243,4.6678443,-0.7597495,2.6361165
2,7,244,4.6840076,-0.7662075,2.6494296
2,7,245,4.7001724,-0.7726725,2.6627343
2,7,246,4.716339,-0.7791446,2.676031
2,7,247,4.732507,-0.7856236,2.6893196
2,7,248,4.748677,-0.7921095,2.7026
2,7,249,4.7648478,-0.7986021,2.7158718
2,7,250,4.78102,-0.80510163,2.7291358
2,7,251,4.797194,-0.8116079,2.7423913
2,7,252,4.8133693,-0.81812084,2.7556388
2,7,253,4.8295455,-0.8246403,2.7688777
2,7,254,4.845723,-0.83116645,2.7821088
2,7,255,4.8619018,-0.8376991,2.7953315
2,7,256,4.8780813,-0.84423816,2.8085458
2,7,257,4.8942623,-0.85078377,2.821752
2,7,258,4.9104443,-0.8573358,2.8349502
2,7,259,4.926627,-0.86389416,2.84814
2,7,260,4.9428105,-0.87045866,2.8613212
2,7,261,4.9589953,-0.8770296,2.8744946
2,7,262,4.975181,-0.88360673,2.8876595
2,7,263,4.9913673,-0.89019,2.9008164
2,7,264,5.007554,-0.8967793,2.9139647
2,7,265,5.0237417,-0.9033748,2.9271052
2,7,266,5.0399303,-0.9099763,2.9402373
2,7,267,5.0561194,-0.91658384,2.953361
2,7,268,5.072309,-0.92319715,2.9664764
2,7,269,5.088499,-0.92981654,2.9795837
2,7,270,5.1046896,-0.9364418,2.9926827
2,7,271,5.1208806,-0.94307274,3.0057733
2,7,272,5.137072,-0.9497096,3.0188558
2,7,273,5.153264,-0.95635223,3.03193
2,7,274,5.1694565,-0.9630006,3.044996
2,7,275,5.185649,-0.96965444,3.0580535
2,7,276,5.201842,-0.97631407,3.0711029
2,7,277,5.2180347,-0.9829793,3.084144
2,7,278,5.234228,-0.9896501,3.097177
2,7,279,5.250421,-0.99632627,3.1102014
2,7,280,5.2666144,-1.0030081,3.1232178
2,7,281,5.282808,-1.0096954,3.136226
2,7,282,5.299001,-1.0163879,3.1492255
2,7,283,5.3151946,-1.023086,3.1622171
2,7,284,5.331388,-1.0297893,3.1752005
2,7,285,5.3475814,-1.0364981,3.1881754
2,7,286,5.3637743,-1.0432119,3.2011418
2,7,287,5.3799677,-1.0499312,3.2141004
2,7,288,5.3961606,-1.0566555,3.2270505
2,7,289,5.4123535,-1.0633851,3.2399926
2,7,290,5.428546,-1.0701197,3.252926
2,7,291,5.4447384,-1.0768596,3.2658515
2,7,292,5.4609303,-1.0836045,3.2787688
2,7,293,5.477122,-1.0903544,3.2916777
2,7,294,5.493313,-1.0971092,3.304578
2,7,295,5.509504,-1.1038691,3.3174706
2,7,296,5.5256944,-1.110634,3.3303547
2,7,297,5.541884,-1.1174036,3.3432302
2,7,298,5.5580735,-1.1241783,3.3560977
2,7,299,5.5742626,-1.1309578,3.368957
2,7,300,5.5904512,-1.1377422,3.381808
2,7,301,5.606639,-1.1445311,3.3946505
2,7,302,5.622826,-1.1513251,3.407485
2,7,303,5.639013,-1.1581237,3.4203112
2,7,304,5.655199,-1.1649271,3.4331293
2,7,305,5.671384,-1.171735,3.4459388
2,7,306,5.6875687,-1.1785477,3.4587402
2,7,307,5.7037525,-1.1853651,3.4715335
2,7,308,5.7199354,-1.192187,3.4843183
2,7,309,5.736118,-1.1990135,3.4970949
2,7,310,5.7522993,-1.2058445,3.5098634
2,7,311,5.76848,-1.2126801,3.5226235
2,7,312,5.7846594,-1.2195201,3.535375
2,7,313,5.8008385,-1.2263646,3.5481188
2,7,314,5.8170166,-1.2332137,3.5608542
2,7,315,5.833194,-1.2400671,3.5735815
2,7,316,5.8493695,-1.2469248,3.5863001
2,7,317,5.865545,-1.2537869,3.5990107
2,7,318,5.881719,-1.2606535,3.6117132
2,7,319,5.897892,-1.2675244,3.6244073
2,7,320,5.914064,-1.2743994,3.6370928
2,7,321,5.930235,-1.2812788,3.6497705
2,7,322,5.946405,-1.2881626,3.6624398
2,7,323,5.9625735,-1.2950504,3.6751008
2,7,324,5.978741,-1.3019425,3.6877537
2,7,325,5.9949074,-1.3088387,3.7003984
2,7,326,6.0110726,-1.3157392,3.7130349
2,7,327,6.0272365,-1.3226436,3.7256627
2,7,328,6.0433993,-1.3295523,3.7382827
2,7,329,6.059561,-1.3364651,3.7508945
2,7,330,6.075721,-1.343382,3.763498
2,7,331,6.0918794,-1.3503028,3.776093
2,7,332,6.108037,-1.3572278,3.78868
2,7,333,6.124193,-1.3641567,3.8012588
2,7,334,6.140348,-1.3710895,3.8138292
2,7,335,6.1565013,-1.3780264,3.8263915
2,7,336,6.1726537,-1.3849672,3.8389456
2,7,337,6.1888046,-1.391912,3.8514915
2,7,338,6.2049537,-1.3988605,3.864029
2,7,339,6.2211013,-1.405813,3.8765583
2,7,340,6.2372475,-1.4127694,3.8890796
2,7,341,6.253392,-1.4197297,3.9015927
2,7,342,6.269535,-1.4266937,3.9140973
2,7,343,6.285677,-1.4336616,3.926594
2,7,344,6.3018174,-1.4406333,3.9390824
2,7,345,6.317956,-1.4476087,3.9515626
2,7,346,6.3340926,-1.4545877,3.9640343
2,7,347,6.3502283,-1.4615706,3.9764981
2,7,348,6.366362,-1.4685572,3.9889538
2,7,349,6.382494,-1.4755474,4.001401
2,7,350,6.3986244,-1.4825414,4.01384
2,7,351,6.4147534,-1.4895391,4.0262713
2,7,352,6.4308805,-1.4965404,4.038694
2,7,353,6.4470057,-1.5035452,4.0511084
2,7,354,6.4631295,-1.5105537,4.0635147
2,7,355,6.479252,-1.5175658,4.075913
2,7,356,6.4953723,-1.5245816,4.088303
2,7,357,6.511491,-1.5316006,4.1006846
2,7,358,6.5276074,-1.5386233,4.113058
2,8,0,0.6316845,-0.3870273,-1.069683
2,8,1,0.6368048,-0.38596848,-1.0619403
2,8,2,0.6419806,-0.38492882,-1.054148
2,8,3,0.6472121,-0.3839086,-1.0463059
2,8,4,0.6524995,-0.38290805,-1.0384141
2,8,5,0.65784305,-0.38192746,-1.0304726
2,8,6,0.66324294,-0.3809671,-1.0224814
2,8,7,0.6686994,-0.38002723,-1.0144405
2,8,8,0.67421263,-0.37910813,-1.00635
2,8,9,0.67978287,-0.37821007,-0.9982099
2,8,10,0.68541026,-0.3773333,-0.99002016
2,8,11,0.69109505,-0.37647814,-0.9817808
2,8,12,0.6968374,-0.3756448,-0.97349197
2,8,13,0.7026376,-0.3748336,-0.96515363
2,8,14,0.70849574,-0.3740448,-0.9567659
2,8,15,0.714412,-0.37327868,-0.9483288
2,8,16,0.72038656,-0.3725355,-0.9398424
2,8,17,0.7264196,-0.37181553,-0.9313068
2,8,18,0.73251134,-0.37111905,-0.92272204
2,8,19,0.7386619,-0.37044635,-0.91408825
2,8,20,0.74487144,-0.36979768,-0.9054055
2,8,21,0.7511401,-0.36917332,-0.896674
2,8,22,0.75746804,-0.36857355,-0.8878937
2,8,23,0.7638554,-0.36799863,-0.87906474
2,8,24,0.77030236,-0.36744884,-0.8701873
2,8,25,0.776809,-0.36692443,-0.8612615
2,8,26,0.78337544,-0.3664257,-0.8522874
2,8,27,0.7900018,-0.36595288,-0.84326524
2,8,28,0.79668826,-0.36550626,-0.83419514
2,8,29,0.80343485,-0.3650861,-0.82507724
2,8,30,0.8102417,-0.3646927,-0.81591165
2,8,31,0.8171089,-0.36432627,-0.8066986
2,8,32,0.8240366,-0.36398712,-0.79743826
2,8,33,0.8310248,-0.36367548,-0.7881308
2,8,34,0.8380737,-0.3633916,-0.7787764
2,8,35,0.8451832,-0.36313576,-0.76937526
2,8,36,0.85235345,-0.36290818,-0.75992763
2,8,37,0.8595845,-0.36270916,-0.7504336
2,8,38,0.8668764,-0.36253893,-0.7408935
2,8,39,0.87422925,-0.36239773,-0.73130745
2,8,40,0.88164306,-0.36228582,-0.72167575
2,8,41,0.88911784,-0.36220342,-0.71199864
2,8,42,0.89665365,-0.3621508,-0.70227635
2,8,43,0.9042505,-0.36212817,-0.69250906
2,8,44,0.9119084,-0.36213577,-0.68269706
2,8,45,0.9196273,-0.36217383,-0.67284065
2,8,46,0.9274073,-0.36224258,-0.66294
2,8,47,0.9352484,-0.36234227,-0.65299547
2,8,48,0.94315046,-0.3624731,-0.6430073
2,8,49,0.9511136,-0.36263528,-0.63297576
2,8,50,0.9591377,-0.36282903,-0.62290114
2,8,51,0.96722275,-0.36305457,-0.61278373
2,8,52,0.97536874,-0.3633121,-0.6026239
2,8,53,0.98357564,-0.36360183,-0.5924218
2,8,54,0.99184334,-0.36392397,-0.58217794
2,8,55,1.0001718,-0.36427867,-0.5718925
2,8,56,1.0085609,-0.36466616,-0.5615658
2,8,57,1.0170107,-0.36508662,-0.55119824
2,8,58,1.0255209,-0.3655402,-0.54079014
2,8,59,1.0340916,-0.36602712,-0.53034174
2,8,60,1.0427227,-0.36654755,-0.5198535
2,8,61,1.051414,-0.36710164,-0.5093256
2,8,62,1.0601654,-0.36768955,-0.49875858
2,8,63,1.0689769,-0.36831146,-0.48815268
2,8,64,1.0778482,-0.36896753,-0.47750828
2,8,65,1.0867794,-0.36965787,-0.46682575
2,8,66,1.0957701,-0.37038267,-0.45610544
2,8,67,1.1048204,-0.37114203,-0.44534773
2,8,68,1.11393,-0.3719361,-0.434553
2,8,69,1.1230987,-0.37276503,-0.4237216
2,8,70,1.1323265,-0.3736289,-0.41285396
2,8,71,1.1416131,-0.37452787,-0.40195048
2,8,72,1.1509584,-0.37546203,-0.39101142
2,8,73,1.1603622,-0.3764315,-0.38003725
2,8,74,1.1698244,-0.37743637,-0.36902836
2,8,75,1.1793445,-0.37847674,-0.3579851
2,8,76,1.1889226,-0.3795527,-0.34690794
2,8,77,1.1985584,-0.38066432,-0.33579722
2,8,78,1.2082517,-0.3818117,-0.32465336
2,8,79,1.2180023,-0.38299495,-0.31347674
2,8,80,1.2278099,-0.38421407,-0.3022678
2,8,81,1.2376744,-0.38546917,-0.2910269
2,8,82,1.2475954,-0.3867603,-0.27975446
2,8,83,1.2575728,-0.3880875,-0.26845092
2,8,84,1.2676061,-0.38945085,-0.2571167
2,8,85,1.2776954,-0.39085034,-0.24575211
2,8,86,1.2878402,-0.39228603,-0.23435761
2,8,87,1.2980404,-0.39375797,-0.22293362
2,8,88,1.3082956,-0.39526615,-0.21148054
2,8,89,1.3186057,-0.3968106,-0.19999878
2,8,90,1.3289702,-0.39839134,-0.18848881
2,8,91,1.339389,-0.40000838,-0.17695086
2,8,92,1.3498616,-0.4016617,-0.16538557
2,8,93,1.360388,-0.40335134,-0.15379313
2,8,94,1.3709676,-0.40507725,-0.14217417
2,8,95,1.3816004,-0.40683946,-0.13052887
2,8,96,1.3922858,-0.40863788,-0.11885786
2,8,97,1.4030238,-0.41047257,-0.10716131
2,8,98,1.4138138,-0.41234344,-0.09543988
2,8,99,1.4246558,-0.4142505,-0.08369371
2,8,100,1.4355491,-0.41619363,-0.071923465
2,8,101,1.4464937,-0.4181729,-0.060129277
2,8,102,1.457489,-0.42018816,-0.048311803
2,8,103,1.4685348,-0.4222394,-0.036471315
2,8,104,1.479631,-0.42432657,-0.024608077
2,8,105,1.4907768,-0.42644957,-0.01272274
2,8,106,1.5019722,-0.42860836,-0.00081543624
2,8,107,1.5132167,-0.43080282,0.011113189
2,8,108,1.5245101,-0.43303296,0.023063006
2,8,109,1.535852,-0.43529862,0.03503338
2,8,110,1.5472419,-0.43759975,0.04702418
2,8,111,1.5586796,-0.43993622,0.059034772
2,8,112,1.5701648,-0.44230798,0.07106504
2,8,113,1.581697,-0.44471487,0.08311435
2,8,114,1.5932759,-0.44715688,0.09518258
2,8,115,1.6049011,-0.4496338,0.10726912
2,8,116,1.6165723,-0.45214558,0.11937373
2,8,117,1.6282891,-0.4546921,0.13149618
2,8,118,1.6400511,-0.4572732,0.14363584
2,8,119,1.6518582,-0.4598888,0.15579262
2,8,120,1.6637096,-0.46253872,0.16796592
2,8,121,1.6756053,-0.4652229,0.18015563
2,8,122,1.6875447,-0.46794114,0.19236116
2,8,123,1.6995276,-0.47069338,0.20458242
2,8,124,1.7115535,-0.4734794,0.21681881
2,8,125,1.7236221,-0.4762991,0.22907025
2,8,126,1.7357328,-0.47915232,0.24133615
2,8,127,1.7478856,-0.48203894,0.25361645
2,8,128,1.7600799,-0.48495874,0.26591054
2,8,129,1.7723153,-0.4879116,0.27821824
2,8,130,1.7845916,-0.49089742,0.29053935
2,8,131,1.7969081,-0.49391595,0.3028733
2,8,132,1.8092649,-0.4969671,0.31522006
2,8,133,1.8216612,-0.50005066,0.32757902
2,8,134,1.834097,-0.5031665,0.33995014
2,8,135,1.8465716,-0.5063144,0.3523329
2,8,136,1.8590848,-0.50949425,0.3647272
2,8,137,1.8716362,-0.5127058,0.3771325
2,8,138,1.8842255,-0.51594895,0.3895488
2,8,139,1.8968521,-0.5192235,0.40197554
2,8,140,1.909516,-0.5225293,0.41441268
2,8,141,1.9222163,-0.5258661,0.42685968
2,8,142,1.934953,-0.52923375,0.43931636
2,8,143,1.9477258,-0.5326321,0.4517826
2,8,144,1.9605341,-0.5360609,0.4642579
2,8,145,1.9733777,-0.5395201,0.4767422
2,8,146,1.9862561,-0.54300934,0.489235
2,8,147,1.9991691,-0.5465286,0.5017363
2,8,148,2.0121162,-0.55007756,0.5142455
2,8,149,2.0250971,-0.5536561,0.5267627
2,8,150,2.0381114,-0.557264,0.5392874
2,8,151,2.051159,-0.5609011,0.55181956
2,8,152,2.064239,-0.56456715,0.56435865
2,8,153,2.0773516,-0.56826204,0.5769047
2,8,154,2.090496,-0.57198554,0.5894573
2,8,155,2.103672,-0.5757374,0.6020162
2,8,156,2.1168795,-0.5795176,0.6145814
2,8,157,2.130118,-0.58332574,0.6271523
2,8,158,2.143387,-0.5871618,0.6397291
2,8,159,2.1566863,-0.5910254,0.65231115
2,8,160,2.1700156,-0.5949166,0.6648985
2,8,161,2.1833744,-0.59883493,0.6774908
2,8,162,2.1967626,-0.6027804,0.6900879
2,8,163,2.2101796,-0.6067527,0.7026895
2,8,164,2.2236252,-0.61075175,0.7152956
2,8,165,2.237099,-0.61477727,0.7279057
2,8,166,2.2506008,-0.61882913,0.7405198
2,8,167,2.26413,-0.62290704,0.7531376
2,8,168,2.2776866,-0.6270109,0.7657589
2,8,169,2.2912703,-0.6311405,0.7783836
2,8,170,2.3048804,-0.63529557,0.79101133
2,8,171,2.318517,-0.63947606,0.80364215
2,8,172,2.3321795,-0.64368165,0.8162756
2,8,173,2.3458679,-0.64791226,0.8289117
2,8,174,2.3595815,-0.6521676,0.84155005
2,8,175,2.3733203,-0.6564476,0.8541907
2,8,176,2.3870838,-0.66075194,0.86683327
2,8,177,2.4008718,-0.66508055,0.8794778
2,8,178,2.4146838,-0.6694331,0.8921238
2,8,179,2.42852,-0.6738096,0.90477145
2,8,180,2.4423795,-0.6782097,0.9174204
2,8,181,2.4562624,-0.68263334,0.93007046
2,8,182,2.4701679,-0.68708014,0.94272125
2,8,183,2.4840965,-0.69155014,0.9553731
2,8,184,2.4980476,-0.6960431,0.9680256
2,8,185,2.5120208,-0.7005588,0.9806786
2,8,186,2.5260155,-0.70509696,0.9933317
2,8,187,2.5400321,-0.7096576,1.0059851
2,8,188,2.55407,-0.7142405,1.0186386
2,8,189,2.5681288,-0.7188454,1.031292
2,8,190,2.5822082,-0.7234721,1.0439447
2,8,191,2.5963082,-0.7281206,1.0565974
2,8,192,2.6104286,-0.73279065,1.0692494
2,8,193,2.6245685,-0.7374819,1.0819004
2,8,194,2.6387284,-0.7421945,1.0945507
2,8,195,2.6529078,-0.74692804,1.1072001
2,8,196,2.6671064,-0.75168246,1.1198484
2,8,197,2.6813235,-0.75645745,1.132495
2,8,198,2.6955597,-0.76125306,1.1451405
2,8,199,2.7098143,-0.766069,1.1577845
